taxon	Kingdom	Phylum	Class	Order	Family	Genus	Species	confidence	label	dominant_habitat
0ff1bb3778ac7449acecf2bd7d068ab2	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfocapsaceae			0.99	Desulfobacterota	Sediment
1007aa7447de0d03999cd1d4b705fc6e	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae_C	JAEUPI01	JAEUPI01 sp963814435	0.65	Pseudomonadota	Sediment
1057558de242812fdb138341e65f73d0	Bacteria	Myxococcota_A	UBA9160	UBA9160	SMWR01	DATBRV01		0.99	Myxococcota_A	Sediment
107273e73071282e4d0f4a0b46548da5	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Aeromonadaceae	Aeromonas		0.61	Pseudomonadota	Riverwater
1099e2ca8e67158bfb8e3670df1759af	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	2-12-FULL-66-21			1.0	Acidobacteriota	Soil
10aa3fe0c9285b3a9bb386ecca984c5b	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Vicinibacter	Vicinibacter haderslevensis	1.0	Bacteroidota	Rare
10ca97370fd28b50264b7db977b37a7c	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	OLB17	OLB17 sp003223025	0.86	Acidobacteriota	Soil
10ee96e9cac9aaa304d57422de0ee1fa	Bacteria	Bdellovibrionota	UBA1018	UBA1018				0.7	Bdellovibrionota	Rare
10eeff38f30708fbcacb0fe7645aa3d9	Bacteria	Chloroflexota	Limnocylindria	Limnocylindrales	CSP1-4			0.99	Chloroflexota	Sediment
10f0461cb8a244c14aa2fb73e127e9e5	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales				1.0	Acidobacteriota	Mixed
10f911eb936c2851b9ca7178ac868864	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	UBA4823	FEB-25	FEB-25 sp963822175	0.9	Chloroflexota	Sediment
1101e20db40b59cf10e6da533461bf2e	Bacteria	Eisenbacteria	RBG-16-71-46	SZUA-252	SZUA-252	DASQJL01	DASQJL01 sp036380835	0.82	Eisenbacteria	Sediment
110af1a25622d25331ad5a80e9996fe3	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Opitutales	Opitutaceae	ER46	ER46 sp036675625	0.6	Verrucomicrobiota	Sediment
110f5338d30a08339912afb5f32fa536	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	SURF-7	QZKS01	QZKS01 sp013824585	0.98	Desulfobacterota	Rare
111b56a30067a935b5b8b5ea3e4337ce	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Sulfurimonadaceae	Sulfurimonas	Sulfurimonas gotlandica	0.76	Campylobacterota	Rare
11242a9b62e27be3729a323038e12cd0	Bacteria	Acidobacteriota	UBA6911	UBA6911	UBA6911	UBA6911	UBA6911 sp963768725	0.71	Acidobacteriota	Rare
1158c7b633f751eeba7ea28a47aebdc9	Bacteria	Patescibacteriota	Saccharimonadia	Saccharimonadales	CAIOMD01			0.89	Patescibacteriota	Riverwater
116afef417e55c50e79ed06d6e49debc	Bacteria	Acidobacteriota	Thermoanaerobaculia	Multivoradales	JAGPDF01	JACTMI01	JACTMI01 sp963699245	0.62	Acidobacteriota	Sediment
11750de89a6616e7e1f3357982c2bb7f	Bacteria	Actinomycetota	Rubrobacteria	Rubrobacterales	Rubrobacteraceae	JALYGY01	JALYGY01 sp029240775	0.79	Actinomycetota	Soil
11c18457aeb0716245485fc46fcf6d0d	Bacteria	Methylomirabilota	Methylomirabilia	Rokubacteriales	CSP1-6	DASRWT01		1.0	Methylomirabilota	Sediment
11c3477337dac1b6be52526f5872b16a	Bacteria	Acidobacteriota	Terriglobia	Bryobacterales	Bryobacteraceae	DASQDN01	DASQDN01 sp963833675	0.88	Acidobacteriota	Soil
11cbfd2a4163315d40fd3a2a70044885	Bacteria	Myxococcota_A	Polyangia	Haliangiales	Haliangiaceae	JABFXX01		0.99	Myxococcota_A	Mixed
11e3f1d91a515d293a8c6c10a4403500	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales				0.63	Gemmatimonadota	Rare
11fb0c3ae9d7d1fa08dd025a98213ef0	Bacteria	Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	JACQFH01	JACQFH01 sp018242565	0.5	Planctomycetota	Rare
11feaf2cb34ce638d3a2a9a7fb32f45b	Bacteria	Actinomycetota	Acidimicrobiia	Acidimicrobiales	Ilumatobacteraceae	Sva-07	Sva-07 sp963747375	0.77	Actinomycetota	Rare
11ffe55c6d39b903e6fe8e59bc02cc69	Bacteria							1.0	11ffe55c	Soil
120eba657e42a11a5c29f97b90f02035	Bacteria	Actinomycetota	Actinomycetes	Streptomycetales	Streptomycetaceae	Streptomyces		0.96	Actinomycetota	Soil
1217954aaa13b4c7823b015d1671604f	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales				0.81	Pseudomonadota	Riverwater
122965d9dcdef67df766863d509125bd	Bacteria	Methylomirabilota	Methylomirabilia	Rokubacteriales	CSP1-6	CAMLFJ01	CAMLFJ01 sp963762145	0.71	Methylomirabilota	Soil
1229d1c862757ce4821e40d4a245fc79	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfocapsaceae			0.98	Desulfobacterota	Rare
1231fe764d13adf707872ea7367cfcb9	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	40CM-3-62-11	40CM-3-62-11 sp001914955	0.5	Nitrospirota	Rare
1250f9c719330f63a6c6cd18f3051f0e								0.0	1250f9c7	Sediment
126c3026c934b5c88542710fc0a9ba10	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Palsa-1315		1.0	Nitrospirota	Sediment
1270da80cc0e29e38d735c7f38a145a3	Bacteria							1.0	1270da80	Sediment
127f20006d5157da6edcae27fd949689	Bacteria	Electryoneota	RPQS01	RPQS01	RPQS01			0.87	Electryoneota	Rare
128e84685c6b06008195dcd067d72253	Bacteria	Patescibacteriota	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Saccharimonas	Saccharimonas aalborgensis	0.98	Patescibacteriota	Riverwater
12925f07a3c09cd9dfe3ec5283af9163	Bacteria	Chloroflexota	Anaerolineae	4572-78	J111	DSQQ01	DSQQ01 sp015075405	0.87	Chloroflexota	Sediment
12b48e04ab0943eaf627efb2adf0926d	Bacteria	Bacteroidota	Bacteroidia	AKYH767-A	OLB10	JAJTFW01		0.75	Bacteroidota	Rare
12b572e28712bf3afe82fa02c4631167	Bacteria	Bacillota	Bacilli	Lactobacillales				0.83	Bacillota	Riverwater
12deaaa2a98aaace77361a807e6d37e6	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	SCN-69-37			0.91	Acidobacteriota	Rare
12e0856eb5b72e702cbab90ac44ed73f	Bacteria	Patescibacteriota	Microgenomatia	Woykebacterales	RBG-16-39-9b	CAZXPY01	CAZXPY01 sp964643435	0.83	Patescibacteriota	Rare
12e5ea96b2b4f0557abcb459f181397a	Bacteria	Bacillota	Bacilli	Bacillales	DSM-1321	Peribacillus		0.61	Bacillota	Soil
12fa714b5234fdaf8dfb17585dd4619a	Bacteria	Chloroflexota	Anaerolineae	Fen-1058	Fen-1058	JBGLNJ01	JBGLNJ01 sp034434835	0.78	Chloroflexota	Rare
12fa87371d89988cefe5911b04cd7fd8	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae			0.95	Gemmatimonadota	Rare
135c8150fbafa814cc385338ef0ce94a	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales				0.97	Desulfobacterota	Rare
1378cecbc3def359a431c744625a490f	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Agitococcus	Agitococcus sp002333125	0.69	Pseudomonadota	Riverwater
13801e7bc71636162780bd7b6d06bf65	Bacteria	Myxococcota_A	Polyangia	Polyangiales	Polyangiaceae			0.91	Myxococcota_A	Soil
13873ba940c33a8b26244300b9cae5d9	Bacteria	Myxococcota_A	Polyangia	Polyangiales	Polyangiaceae	PMG-095	PMG-095 sp035688655	0.94	Myxococcota_A	Rare
13a8904a239cc292ec30dbe3f834daa5	Bacteria	Myxococcota_A	UBA9160	UBA9160	PR03	PR03	PR03 sp963801625	0.63	Myxococcota_A	Sediment
13b58faf48184ba10b5569cd8c8dbcd4	Bacteria	Spirochaetota	Spirochaetia	SZUA-6	DRHE01	MIBK01		0.53	Spirochaetota	Rare
13c94683bc0368daf22efe280916acd4	Bacteria	Actinomycetota	Actinomycetes					0.55	Actinomycetota	Soil
13ec53b7c6668fa3ace8054cd158ea66	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Opitutales	Opitutaceae	UBA2377	UBA2377 sp017988885	0.95	Verrucomicrobiota	Rare
140318c59bcb263c7ae99cd0a7484ab9	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Limisphaerales	UBA8199			0.93	Verrucomicrobiota	Sediment
1427435456d4da78e4d4f36902b0a273	Bacteria							0.53	14274354	Soil
144a8d3471daeadf41b36c4b45f53192	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Ohtaekwangia	Ohtaekwangia koreensis	0.64	Bacteroidota	Groundwater
146011b4b3b1ac5bd7d8224c5d93209d	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomicrobium	Sphingomicrobium daechungense	0.98	Pseudomonadota	Soil
1474c02e265dfd9ca46d16d408ae3677	Bacteria	Acidobacteriota	Aminicenantia	Aminicenantales	Saccharicenantaceae	RBG-16-66-30	RBG-16-66-30 sp012516875	0.86	Acidobacteriota	Sediment
148a28e89df6d30e2d311ef89bd6a2d2	Bacteria	Actinomycetota	Thermoleophilia	Solirubrobacterales	70-9	WHSW01		1.0	Actinomycetota	Rare
1491f63d2a715d68bf5450d9a46e6bfe	Bacteria	Methylomirabilota	Methylomirabilia	Methylomirabilales	2-02-FULL-66-22	2-02-FULL-66-22	2-02-FULL-66-22 sp963845565	0.64	Methylomirabilota	Sediment
149550abac2acbfef6d5ae32d4103fcd	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Vicinibacter	Vicinibacter sp016722295	0.99	Bacteroidota	Rare
149ca7a922ec8dad3451a26845ab86e6	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Afifellaceae	DASWJZ01	DASWJZ01 sp963846475	0.56	Pseudomonadota	Rare
14a0e05106135e35f3516fe52964651f	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	Aliarcobacter		1.0	Campylobacterota	Riverwater
14bdf361d0c610fa0d890a3c69c7e26b	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Microvirga		0.87	Pseudomonadota	Soil
14c48e99320ec401314b4f26657d59ae	Bacteria	Actinomycetota	CADDZG01	CADDZG01	WHSQ01	CALMBW01	CALMBW01 sp937863385	0.84	Actinomycetota	Rare
14c4cd65017048f3162e758a4bcc5313	Bacteria	Patescibacteriota	Minisyncoccia	JAHIHE01	JAGLIN01	JBAZUT01	JBAZUT01 sp041661265	1.0	Patescibacteriota	Groundwater
14da8af0a3a8a87650a612255d8ccd72	Bacteria	Planctomycetota						0.74	Planctomycetota	Rare
14f9da4a1a2c94f184e1432177b7915e	Bacteria	Actinomycetota	Acidimicrobiia	Acidimicrobiales				1.0	Actinomycetota	Rare
151f25319c8715bb49632a77fb021ad5	Bacteria	Pseudomonadota	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella		1.0	Pseudomonadota	Soil
1547e1c203c67b773f73c1fef1072566	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	OLB17	OLB17 sp029781855	0.64	Acidobacteriota	Soil
1566ad4c9890e437c5684c68a982f353	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	UBA4823			0.95	Chloroflexota	Sediment
1569f7ae988e26c905ab8fab427c8a0d	Bacteria							1.0	1569f7ae	Rare
159444bc0b813da46a659d21a4d714fe	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Opitutales	Opitutaceae	Lacunisphaera		1.0	Verrucomicrobiota	Riverwater
15a6de3981b9c6bed0697e1fb199bc2d	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Usitatibacteraceae	FEB-7	FEB-7 sp963786635	0.92	Pseudomonadota	Rare
15cf48c25825941e0d72b74ede95cb6d	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae_C	Hydrogenophaga		0.9	Pseudomonadota	Riverwater
15d33303de8a2df0d68b1f0c198e38e4	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomataceae	Leadbetterella		1.0	Bacteroidota	Rare
15d56c1957f615a428b92ab2d5f3e1ee	Bacteria							1.0	15d56c19	Rare
15e0f2ef459957c40368b891089a259e	Bacteria	Omnitrophota	Gorgyraeia	Gygaellales	Profunditerraquicolaceae			0.87	Omnitrophota	Rare
160083d0a5f65a88f14333860e7aac77	Bacteria	Patescibacteriota	Microgenomatia	Woykebacterales	RBG-16-39-9b	JBBDPM01	JBBDPM01 sp040876345	0.84	Patescibacteriota	Groundwater
16188294988a9a821c42385475bac633	Bacteria	Methylomirabilota	Methylomirabilia	Rokubacteriales	CSP1-6	CAMLFJ01	CAMLFJ01 sp963747235	0.71	Methylomirabilota	Rare
1622d683f835f30da7c21811466eccc7	Bacteria	Patescibacteriota	Saccharimonadia	Saccharimonadales	UBA4665	DATLCF01	DATLCF01 sp035526505	0.5	Patescibacteriota	Rare
164b4b1b6d1a6c2e218b9e067048c729	Bacteria	Actinomycetota	Thermoleophilia	Solirubrobacterales	Thermoleophilaceae	DATBDN01	DATBDN01 sp963715995	0.93	Actinomycetota	Rare
16543908ca23561ad5f998978c1061b3	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas	Arenimonas sp963726305	0.96	Pseudomonadota	Soil
166557b1c45f3d722fb3e2640fc7a30f	Bacteria	Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	SIAF01	SIAF01 sp020050375	0.67	Planctomycetota	Rare
167177802ba8c61c6caaaf29113a0ff0	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Dokdonella_A	Dokdonella_A sp963834755	0.91	Pseudomonadota	Soil
168839a16c637a2f2775cb2cf898f80b	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	SG8-41			0.64	Pseudomonadota	Sediment
16e41c9060365407fd11e5d7ff8789fa	Bacteria	Hydrogenedentota	Hydrogenedentia	Hydrogenedentales	SLHB01	G963674865	G963674865 sp963674865	0.68	Hydrogenedentota	Rare
16f6d1d5712ecdc9de36a8a17d234032	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae			0.98	Fusobacteriota	Rare
1709eee19967e40cdfc7154f64dce114	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Chthoniobacterales	Chthoniobacteraceae			0.58	Verrucomicrobiota	Soil
17429410022a63bd670963dab5ce3269	Bacteria	Spirochaetota	Leptospiria	Leptospirales	Leptonemataceae			0.69	Spirochaetota	Rare
1744f4c8c449819fa00f470f31eb5ab5	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	Aliarcobacter		0.98	Campylobacterota	Riverwater
17907a54458ca32038871307fda1618f	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Palsa-1439	Palsa-1439	Palsa-1439	Palsa-1439 sp963836315	0.96	Verrucomicrobiota	Rare
17a09efe5f042cc6729113a1ad88f036	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	Tepidisphaeraceae			1.0	Planctomycetota	Soil
17a5a4bff7ff28d0e620402b79150a59	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Nocardioidaceae	Nocardioides	Nocardioides sp963812345	0.55	Actinomycetota	Soil
17fe810870dcb50843618eb78467808b	Bacteria	Planctomycetota	Planctomycetia	Gemmatales	Gemmataceae	Gemmata	Gemmata palustris	0.54	Planctomycetota	Soil
1845147963cd510356415ead4dd51a54	Bacteria	Chloroflexota	Limnocylindria	QHBO01	QHBO01	CF-167	CF-167 sp963770875	0.51	Chloroflexota	Rare
1876d935f31037a5fd19c17eca335a48	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	Tepidisphaeraceae	DASYWJ01	DASYWJ01 sp049679725	0.53	Planctomycetota	Rare
18b3d697dc238b17b5a29437604ac335	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	UBA2999	Gp6-AA40		0.66	Acidobacteriota	Sediment
18bf103fc503b07d7e43e73f5ef2151f	Bacteria	Actinomycetota	Acidimicrobiia	IMCC26256	JACDBD01	JALZAA01	JALZAA01 sp963768605	0.63	Actinomycetota	Rare
190896e7ae7d45f3302b299bb97489d3	Bacteria	Acidobacteriota	Thermoanaerobaculia	Gp7-AA8	Gp7-AA8	DASXHZ01	DASXHZ01 sp036488085	0.56	Acidobacteriota	Soil
19134cd91473a8716af2fea6515a38ad	Bacteria	Patescibacteriota	Saccharimonadia	Saccharimonadales	JALRHH01	JALRHH01	JALRHH01 sp023253175	0.99	Patescibacteriota	Groundwater
1915886786326acf9adcb3c5ae06dc26	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	Anaerobacaceae			0.99	Planctomycetota	Sediment
19242d6e262c55c76fdde74fbd05d9ad	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter		0.93	Pseudomonadota	Riverwater
19386012f47b4a8d83f8fa168376a505	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudolabrys		1.0	Pseudomonadota	Mixed
194c2ef247b68413393f261264129266	Bacteria	Myxococcota_A	UBA9160	UBA9160	SMWR01	DASUFZ01	DASUFZ01 sp036274295	0.52	Myxococcota_A	Sediment
198e6f939a957564c198f8b262bee999	Bacteria	Chloroflexota	Dehalococcoidia	DSTF01	JACRBR01	CAYJMJ01	CAYJMJ01 sp963701135	0.69	Chloroflexota	Groundwater
1996e8d6ee8a3da9d0ff3f72b923a828	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	PSRF01	PSRF01 sp036518995	0.66	Acidobacteriota	Soil
19a3362629cd87fb8d10a5129929f97a	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium		1.0	Bacteroidota	Rare
19b6601f55266f665f63b6b6e7ad932c	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	2-12-FULL-66-21			1.0	Acidobacteriota	Soil
19bf0c1b9f4d2805e5df22736695b103	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Verrucomicrobiaceae	Prosthecobacter		1.0	Verrucomicrobiota	Riverwater
19d033300efba1906206dd7ccb3a6df1	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	UBA4823	UTCFX2		0.7	Chloroflexota	Rare
1a0f9c983a25c608d11acac096f52dd7	Bacteria	Actinomycetota	Thermoleophilia	Solirubrobacterales	Thermoleophilaceae			0.73	Actinomycetota	Rare
1a103f7c28e1afafb1f4f273be789c6b	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	SM1A02	JADFOJ01	JADFOJ01 sp022562915	0.51	Planctomycetota	Rare
1a21b90138f5fef8a695cbc28280e470	Bacteria	Spirochaetota	Spirochaetia	SZUA-6	DRHE01	MIBK01	MIBK01 sp963745745	0.97	Spirochaetota	Sediment
1a226ce3860520d178a1fef1d5ef6ed4	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae_C	Serpentinimonas	Serpentinimonas maccroryi	0.57	Pseudomonadota	Riverwater
1a5139c0b2bc393e9fa3a84bf37b1bc0	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Palsa-1315	Palsa-1315 sp035462675	0.5	Nitrospirota	Sediment
1a98cf82c02540b6bb5915a6a3982987	Bacteria							0.96	1a98cf82	Riverwater
1aa45332969575442e0a457ef371669d	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Akkermansiaceae	Luteolibacter	Luteolibacter sp031389115	0.85	Verrucomicrobiota	Soil
1ac1c35b91cb5c5f9f6eaee856a6fc96	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	PSRF01	PSRF01 sp036518995	0.54	Acidobacteriota	Rare
1b0367c8795071aa6a79913049b0aa63	Bacteria	Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	SIAF01	SIAF01 sp020050375	0.62	Planctomycetota	Rare
1b1f9e286c76932fe40c1ac9d1fcddbd	Bacteria	Nitrospirota	Thermodesulfovibrionia	Thermodesulfovibrionales	SM23-35	CAVRAA01	CAVRAA01 sp963718855	0.72	Nitrospirota	Sediment
1b22b187dcb2b08a929c2e9eff100de0	Bacteria	Chloroflexota	Anaerolineae	Caldilineales	Caldilineaceae	JAHBVH01	JAHBVH01 sp041391085	0.58	Chloroflexota	Rare
1b31e6e681b5bc22e40f2c82cec646a9	Bacteria	Bacillota	Bacilli	Tumebacillales	Tumebacillaceae	Tumebacillus_A	Tumebacillus_A algifaecis	0.52	Bacillota	Rare
1b582e02c5db66d9b19bac42d19cbdfe	Bacteria							1.0	1b582e02	Groundwater
1b7b20018fab87f42ceb9223dfb53913	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomicrobium		0.99	Pseudomonadota	Soil
1b7e4f7febd781a7d3853f4081be0984	Bacteria							0.5	1b7e4f7f	Rare
1b89949a3c3ac8ca4371667ee203afcf	Bacteria	Pseudomonadota	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	RPQJ01		1.0	Pseudomonadota	Soil
1b9290cd00a6e0c8583431454ea9b0c6	Bacteria							1.0	1b9290cd	Riverwater
1b94537f64287d18fb2164348c4039a5	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Alkalisalibacterium	Alkalisalibacterium limincola	0.65	Pseudomonadota	Soil
1ba88e448032b8389f537bd7ca21ed7f	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	GWC2-71-9	CAVVWJ01	CAVVWJ01 sp035540075	0.76	Gemmatimonadota	Soil
1bfabd100a7421036e1277232ce595d4	Bacteria							0.5	1bfabd10	Sediment
1bfb6154183aaa32630054ed88f281aa	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Aquipseudomonas	Aquipseudomonas pohangensis	0.57	Pseudomonadota	Rare
1bfcd3090155127b48c4480cdf6fe14c	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	UBA2999	Gp6-AA40	Gp6-AA40 sp963728305	0.68	Acidobacteriota	Soil
1c2b8892a0d7f828d72808cd01cfd199	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia_A		1.0	Pseudomonadota	Mixed
1c587e36eecffa87c2319959924bb5f5	Bacteria	Desulfobacterota						0.58	Desulfobacterota	Sediment
1c713a7f8dc4819712319e3494004118	Bacteria	Desulfobacterota	SM23-61	SM23-61	SM23-61	JAHJQK01	JAHJQK01 sp016875165	0.96	Desulfobacterota	Sediment
1c7ab6d4f10f413e7d800e436428f54b	Bacteria							1.0	1c7ab6d4	Rare
1c7d2ad94334dd47c5d0181ab8aea2b9	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	Aliarcobacter		0.67	Campylobacterota	Riverwater
1c7d6cf79c7a9dcfbb902a8647e6946b	Bacteria	Bacteroidota	Ignavibacteria	Tepidaquicellales	OLB5	CAVUOA01	CAVUOA01 sp963742955	1.0	Bacteroidota	Sediment
1c8fae5e91b0d3bc07346a205f56b387	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	SG8-39	JAABQT01	JAABQT01 sp963719995	0.97	Pseudomonadota	Sediment
1cd6b69ba36f643a206e2c37251771ae	Bacteria	Bacteroidota	Ignavibacteria	Ignavibacteriales	Ignavibacteriaceae	IGN2		1.0	Bacteroidota	Sediment
1cea3c2f7c34f054efca8011cd1aaa8a	Bacteria	Patescibacteriota	Minisyncoccia	UBA6257	Colwellbacteraceae	2-12-FULL-43-11	2-12-FULL-43-11 sp001817805	0.89	Patescibacteriota	Groundwater
1d60d109256bbe7b839af2ec07821cd6	Bacteria	Patescibacteriota	Minisyncoccia	Minisyncoccales	UBA10102	UBA10102	UBA10102 sp001825035	0.73	Patescibacteriota	Groundwater
1d620aae6f80b651beb6a7dc9159cff2	Bacteria	Pseudomonadota	Gammaproteobacteria					0.97	Pseudomonadota	Rare
1d9c607939c1ee71ae4b06698acbbb3f	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Hymenobacter	Hymenobacter sp020711255	0.57	Bacteroidota	Rare
1dc3a7cd36625f81a603740de6b3160b	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Mesorhizobium		0.88	Pseudomonadota	Soil
1e34449edede5f234376a6e2dabe8537	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	Vicinamibacteraceae	JBDSLU01	JBDSLU01 sp963816265	1.0	Acidobacteriota	Soil
1e4be7102a5c832b320f368e9f57867e	Bacteria	Omnitrophota	Omnitrophia	Omnitrophales	Aquincolibacteriaceae	JAUYMS01	JAUYMS01 sp030698625	0.65	Omnitrophota	Rare
1e4c881a8860dc325bcfe839a009aebd	Bacteria	Bdellovibrionota	Bacteriovoracia	Bacteriovoracales	Bacteriovoracaceae			1.0	Bdellovibrionota	Groundwater
1e542d2112237ddb072880742ade6180	Bacteria	Planctomycetota	Planctomycetia	Gemmatales	Gemmataceae	Urbifossiella		0.72	Planctomycetota	Rare
1e62bf78f029613aa4ea1183f11d1e1a	Bacteria	Nitrospirota	Thermodesulfovibrionia	Thermodesulfovibrionales	SM23-35	CAVRAA01	CAVRAA01 sp963718855	0.72	Nitrospirota	Sediment
1e7e96e3a65b48b09ccff622deb0f9aa	Bacteria	Myxococcota	Myxococcia	Myxococcales	Anaeromyxobacteraceae	Anaeromyxobacter		1.0	Myxococcota	Rare
1e8bb5183d54ade7232423026ed85a4c	Bacteria	Myxococcota_A	UBA9160	UBA9160	UBA6930			0.68	Myxococcota_A	Rare
1e994910b44683e96c37da4cd04862a4	Bacteria	Cyanobacteriota	Cyanobacteriia	Cyanobacteriales	Microcoleaceae	Microcoleus		0.82	Cyanobacteriota	Riverwater
1eb3c4ecc303182f94e85356607f0987	Bacteria	Chloroflexota	Chloroflexia	Thermomicrobiales	UBA6265	DASQCG01	DASQCG01 sp035634825	0.73	Chloroflexota	Rare
1ec3655440dbc873039606716e61fbc4	Bacteria	Cyanobacteriota	Cyanobacteriia	Cyanobacteriales	Xenococcaceae	LEGE-06147	LEGE-06147 sp015207585	0.5	Cyanobacteriota	Groundwater
1f184e03a5c206767fcc654593f129d7	Bacteria	Patescibacteriota	Gracilibacteria	BD1-5	UBA6164	UBA7396		0.62	Patescibacteriota	Rare
1f23198b3aa349c6c582e7f7e8cec702	Bacteria	Acidobacteriota	UBA4820	UBA4820	DSQY01	JBFLVU01	JBFLVU01 sp040752915	0.53	Acidobacteriota	Rare
