sample_id	depth	iter	shannon	observed_features	faith_pd	name	habitat	Riv_vs_Gro	Sed_vs_Soil
SRR10102393	68975	6	8.632507062889085	946.0	43.12207016066465	SRR10102393-Soil	Soil		Soil
SRR10102393	68975	7	8.62986427456292	946.0	43.12207016066465	SRR10102393-Soil	Soil		Soil
SRR10102393	68975	8	8.630045391189551	946.0	43.12207016066465	SRR10102393-Soil	Soil		Soil
SRR10102393	68975	9	8.627478215877927	946.0	43.12207016066465	SRR10102393-Soil	Soil		Soil
SRR10102393	68975	10	8.629745405085112	946.0	43.12207016066465	SRR10102393-Soil	Soil		Soil
SRR10102393	69277	1	8.630071466220889	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	69277	2	8.628292554267935	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	69277	3	8.628797630950192	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	69277	4	8.626635082771266	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	69277	5	8.627436489100715	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	69277	6	8.628509157120915	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	69277	7	8.62616959161301	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	69277	8	8.631186693803727	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	69277	9	8.630805102138664	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	69277	10	8.62496787790066	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	69578	1	8.627830947434003	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	69578	2	8.627704040596665	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	69578	3	8.63319473448741	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	69578	4	8.628771018887617	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	69578	5	8.630386307220478	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	69578	6	8.627392713408067	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	69578	7	8.628390847871625	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	69578	8	8.626078846284049	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	69578	9	8.632488856071426	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	69578	10	8.630012438995678	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	69879	1	8.633439345536269	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	69879	2	8.630438616550112	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	69879	3	8.628248264063215	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	69879	4	8.628135197553666	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	69879	5	8.629899997531266	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	69879	6	8.630322608344745	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	69879	7	8.628472945425576	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	69879	8	8.629435170628161	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	69879	9	8.629796465465043	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	69879	10	8.628969333869454	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	70180	1	8.631192777814702	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	70180	2	8.629210748348378	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	70180	3	8.631239115244506	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	70180	4	8.634668558395598	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	70180	5	8.631341072521517	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	70180	6	8.630600724040315	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	70180	7	8.630946616713294	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	70180	8	8.62769287086288	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	70180	9	8.63298147225703	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	70180	10	8.628367669349002	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	70481	1	8.628560637757936	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	70481	2	8.628938339579754	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	70481	3	8.628442567253737	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	70481	4	8.625588169635305	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	70481	5	8.629148209250728	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	70481	6	8.626693713689791	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	70481	7	8.63041299883741	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	70481	8	8.629238791645152	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	70481	9	8.629895862865173	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	70481	10	8.62862909575509	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	70783	1	8.628763715694904	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	70783	2	8.63076109103218	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	70783	3	8.63200344182146	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	70783	4	8.628365232029228	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	70783	5	8.626200635827995	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	70783	6	8.627284628142883	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	70783	7	8.629955752938047	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	70783	8	8.630678849883115	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	70783	9	8.62998797002338	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	70783	10	8.628224612110088	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	71084	1	8.629118961263051	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	71084	2	8.629319531673794	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	71084	3	8.629492831923882	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	71084	4	8.62945777514094	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	71084	5	8.629563555487103	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	71084	6	8.62880973060118	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	71084	7	8.631918265328919	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	71084	8	8.629430203288177	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	71084	9	8.631321768368633	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	71084	10	8.629621233973324	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	71385	1	8.629230951796503	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	71385	2	8.628936259235594	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	71385	3	8.630975899996345	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	71385	4	8.627776163454115	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	71385	5	8.629927228479136	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	71385	6	8.62844829534843	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	71385	7	8.629002879012164	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	71385	8	8.629220229912603	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	71385	9	8.629491062522112	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	71385	10	8.628134361021132	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	71686	1	8.62955300588139	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	71686	2	8.630253629629891	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	71686	3	8.629093752533544	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	71686	4	8.629336083462242	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	71686	5	8.631508936105153	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	71686	6	8.628634741556885	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	71686	7	8.626777482516696	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	71686	8	8.630768671942011	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	71686	9	8.630091534018264	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	71686	10	8.63157824775665	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	71987	1	8.630826991563701	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	71987	2	8.629063672067774	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	71987	3	8.629383806359856	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	71987	4	8.630308847348381	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	71987	5	8.62915116635185	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	71987	6	8.630128819444238	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	71987	7	8.62970142910855	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	71987	8	8.628761487834158	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	71987	9	8.628810257259117	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	71987	10	8.629438704915652	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	72289	1	8.628536507515594	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	72289	2	8.6297823190313	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	72289	3	8.632632683770781	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	72289	4	8.630543550939604	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	72289	5	8.6299974924306	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	72289	6	8.628781553467386	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	72289	7	8.628033614027002	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	72289	8	8.630823393028308	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	72289	9	8.629090535610931	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	72289	10	8.629851428490245	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	72590	1	8.628627460967623	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	72590	2	8.628661259046995	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	72590	3	8.629148992546941	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	72590	4	8.630261188828529	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	72590	5	8.628719658479138	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	72590	6	8.630009323789563	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	72590	7	8.629309350467649	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	72590	8	8.62912301978427	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	72590	9	8.62976696381741	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	72590	10	8.630766477230084	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	72891	1	8.629559665588374	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	72891	2	8.628908864608551	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	72891	3	8.630088599423472	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	72891	4	8.629857975924768	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	72891	5	8.628609384433236	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	72891	6	8.629147094105218	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	72891	7	8.630971538946428	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	72891	8	8.630387401343576	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	72891	9	8.630711780813986	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	72891	10	8.629790234697317	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	73192	1	8.629357343781953	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	73192	2	8.629542620468882	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	73192	3	8.629323151395843	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	73192	4	8.62936747665151	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	73192	5	8.630489936499485	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	73192	6	8.630264012702671	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	73192	7	8.629700076670803	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	73192	8	8.629351018776312	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	73192	9	8.629409859567527	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	73192	10	8.629255444673758	946.0	43.12207016066467	SRR10102393-Soil	Soil		Soil
SRR10102393	73493	1				SRR10102393-Soil	Soil		Soil
SRR10102393	73493	2				SRR10102393-Soil	Soil		Soil
SRR10102393	73493	3				SRR10102393-Soil	Soil		Soil
SRR10102393	73493	4				SRR10102393-Soil	Soil		Soil
SRR10102393	73493	5				SRR10102393-Soil	Soil		Soil
SRR10102393	73493	6				SRR10102393-Soil	Soil		Soil
SRR10102393	73493	7				SRR10102393-Soil	Soil		Soil
SRR10102393	73493	8				SRR10102393-Soil	Soil		Soil
SRR10102393	73493	9				SRR10102393-Soil	Soil		Soil
SRR10102393	73493	10				SRR10102393-Soil	Soil		Soil
SRR10102393	73795	1				SRR10102393-Soil	Soil		Soil
SRR10102393	73795	2				SRR10102393-Soil	Soil		Soil
SRR10102393	73795	3				SRR10102393-Soil	Soil		Soil
SRR10102393	73795	4				SRR10102393-Soil	Soil		Soil
SRR10102393	73795	5				SRR10102393-Soil	Soil		Soil
SRR10102393	73795	6				SRR10102393-Soil	Soil		Soil
SRR10102393	73795	7				SRR10102393-Soil	Soil		Soil
SRR10102393	73795	8				SRR10102393-Soil	Soil		Soil
SRR10102393	73795	9				SRR10102393-Soil	Soil		Soil
SRR10102393	73795	10				SRR10102393-Soil	Soil		Soil
SRR10102393	74096	1				SRR10102393-Soil	Soil		Soil
SRR10102393	74096	2				SRR10102393-Soil	Soil		Soil
SRR10102393	74096	3				SRR10102393-Soil	Soil		Soil
SRR10102393	74096	4				SRR10102393-Soil	Soil		Soil
SRR10102393	74096	5				SRR10102393-Soil	Soil		Soil
SRR10102393	74096	6				SRR10102393-Soil	Soil		Soil
SRR10102393	74096	7				SRR10102393-Soil	Soil		Soil
SRR10102393	74096	8				SRR10102393-Soil	Soil		Soil
SRR10102393	74096	9				SRR10102393-Soil	Soil		Soil
SRR10102393	74096	10				SRR10102393-Soil	Soil		Soil
SRR10102393	74397	1				SRR10102393-Soil	Soil		Soil
SRR10102393	74397	2				SRR10102393-Soil	Soil		Soil
SRR10102393	74397	3				SRR10102393-Soil	Soil		Soil
SRR10102393	74397	4				SRR10102393-Soil	Soil		Soil
SRR10102393	74397	5				SRR10102393-Soil	Soil		Soil
SRR10102393	74397	6				SRR10102393-Soil	Soil		Soil
SRR10102393	74397	7				SRR10102393-Soil	Soil		Soil
SRR10102393	74397	8				SRR10102393-Soil	Soil		Soil
SRR10102393	74397	9				SRR10102393-Soil	Soil		Soil
SRR10102393	74397	10				SRR10102393-Soil	Soil		Soil
SRR10102393	74698	1				SRR10102393-Soil	Soil		Soil
SRR10102393	74698	2				SRR10102393-Soil	Soil		Soil
SRR10102393	74698	3				SRR10102393-Soil	Soil		Soil
SRR10102393	74698	4				SRR10102393-Soil	Soil		Soil
SRR10102393	74698	5				SRR10102393-Soil	Soil		Soil
SRR10102393	74698	6				SRR10102393-Soil	Soil		Soil
SRR10102393	74698	7				SRR10102393-Soil	Soil		Soil
SRR10102393	74698	8				SRR10102393-Soil	Soil		Soil
SRR10102393	74698	9				SRR10102393-Soil	Soil		Soil
SRR10102393	74698	10				SRR10102393-Soil	Soil		Soil
SRR10102393	75000	1				SRR10102393-Soil	Soil		Soil
SRR10102393	75000	2				SRR10102393-Soil	Soil		Soil
SRR10102393	75000	3				SRR10102393-Soil	Soil		Soil
SRR10102393	75000	4				SRR10102393-Soil	Soil		Soil
SRR10102393	75000	5				SRR10102393-Soil	Soil		Soil
SRR10102393	75000	6				SRR10102393-Soil	Soil		Soil
SRR10102393	75000	7				SRR10102393-Soil	Soil		Soil
SRR10102393	75000	8				SRR10102393-Soil	Soil		Soil
SRR10102393	75000	9				SRR10102393-Soil	Soil		Soil
SRR10102393	75000	10				SRR10102393-Soil	Soil		Soil
SRR10102394	1	1	-0.0	1.0	1.225939964974418	SRR10102394-Soil	Soil		Soil
SRR10102394	1	2	-0.0	1.0	0.6198239324718342	SRR10102394-Soil	Soil		Soil
SRR10102394	1	3	-0.0	1.0	0.6407908620882408	SRR10102394-Soil	Soil		Soil
SRR10102394	1	4	-0.0	1.0	0.6724954580456122	SRR10102394-Soil	Soil		Soil
SRR10102394	1	5	-0.0	1.0	0.6682279738061605	SRR10102394-Soil	Soil		Soil
SRR10102394	1	6	-0.0	1.0	0.6907234266316791	SRR10102394-Soil	Soil		Soil
SRR10102394	1	7	-0.0	1.0	0.5876506200862677	SRR10102394-Soil	Soil		Soil
SRR10102394	1	8	-0.0	1.0	0.5914532763987408	SRR10102394-Soil	Soil		Soil
SRR10102394	1	9	-0.0	1.0	0.981511508816491	SRR10102394-Soil	Soil		Soil
SRR10102394	1	10	-0.0	1.0	0.6769459245177258	SRR10102394-Soil	Soil		Soil
SRR10102394	302	1	7.210705837718611	193.0	16.28508070978038	SRR10102394-Soil	Soil		Soil
SRR10102394	302	2	7.135802143136946	190.0	16.55672890650665	SRR10102394-Soil	Soil		Soil
SRR10102394	302	3	7.181343864033539	194.0	15.64893922761298	SRR10102394-Soil	Soil		Soil
SRR10102394	302	4	7.339877132058657	202.0	15.91473839320648	SRR10102394-Soil	Soil		Soil
SRR10102394	302	5	7.166761767765059	186.0	16.64719921797138	SRR10102394-Soil	Soil		Soil
SRR10102394	302	6	7.338115314258526	197.0	16.56518576554253	SRR10102394-Soil	Soil		Soil
SRR10102394	302	7	7.146262997614913	190.0	15.67991749758648	SRR10102394-Soil	Soil		Soil
SRR10102394	302	8	7.20114405071021	193.0	15.52244227353404	SRR10102394-Soil	Soil		Soil
SRR10102394	302	9	7.309626824148258	198.0	16.22977063376452	SRR10102394-Soil	Soil		Soil
SRR10102394	302	10	7.29500367489486	201.0	16.14118911386836	SRR10102394-Soil	Soil		Soil
SRR10102394	603	1	7.630986663198485	307.0	21.12191759428284	SRR10102394-Soil	Soil		Soil
SRR10102394	603	2	7.762725863055177	322.0	20.48896806515071	SRR10102394-Soil	Soil		Soil
SRR10102394	603	3	7.778673378023435	327.0	22.40101099507756	SRR10102394-Soil	Soil		Soil
SRR10102394	603	4	7.835734400319934	328.0	21.66118490205863	SRR10102394-Soil	Soil		Soil
SRR10102394	603	5	7.702228862299329	322.0	20.85568986883576	SRR10102394-Soil	Soil		Soil
SRR10102394	603	6	7.850229326744668	319.0	20.20250889094941	SRR10102394-Soil	Soil		Soil
SRR10102394	603	7	7.721412680515487	313.0	21.68817103595499	SRR10102394-Soil	Soil		Soil
SRR10102394	603	8	7.655174728524225	307.0	19.55602694302128	SRR10102394-Soil	Soil		Soil
SRR10102394	603	9	7.8421946865746515	324.0	20.55504958293937	SRR10102394-Soil	Soil		Soil
SRR10102394	603	10	7.685737787497754	309.0	21.95999589764255	SRR10102394-Soil	Soil		Soil
SRR10102394	904	1	7.941218844189922	405.0	24.21283013664918	SRR10102394-Soil	Soil		Soil
SRR10102394	904	2	7.953105461191066	397.0	23.64168648351432	SRR10102394-Soil	Soil		Soil
SRR10102394	904	3	7.9022261030546685	399.0	23.02540902797611	SRR10102394-Soil	Soil		Soil
SRR10102394	904	4	8.006597294646758	404.0	24.33373858945346	SRR10102394-Soil	Soil		Soil
SRR10102394	904	5	7.885290599549743	392.0	24.57795553140713	SRR10102394-Soil	Soil		Soil
SRR10102394	904	6	8.056388676055061	414.0	25.47804337150577	SRR10102394-Soil	Soil		Soil
SRR10102394	904	7	8.029692178415067	414.0	24.385299755959	SRR10102394-Soil	Soil		Soil
SRR10102394	904	8	7.961716108641242	405.0	24.33903852236143	SRR10102394-Soil	Soil		Soil
SRR10102394	904	9	8.168846227789853	434.0	25.90007383932329	SRR10102394-Soil	Soil		Soil
SRR10102394	904	10	7.965083962914718	401.0	24.63505332909431	SRR10102394-Soil	Soil		Soil
SRR10102394	1205	1	8.088778414910825	465.0	27.70019161461858	SRR10102394-Soil	Soil		Soil
SRR10102394	1205	2	8.099708613503608	456.0	25.67974253381646	SRR10102394-Soil	Soil		Soil
SRR10102394	1205	3	8.159976358282773	473.0	27.30049554662466	SRR10102394-Soil	Soil		Soil
SRR10102394	1205	4	8.176594505510728	480.0	26.99332565494019	SRR10102394-Soil	Soil		Soil
SRR10102394	1205	5	8.179353921523177	482.0	26.16439467134282	SRR10102394-Soil	Soil		Soil
SRR10102394	1205	6	8.150246420946331	481.0	27.50148903378608	SRR10102394-Soil	Soil		Soil
SRR10102394	1205	7	8.173265561002106	476.0	27.13169393681745	SRR10102394-Soil	Soil		Soil
SRR10102394	1205	8	8.028798381555022	473.0	27.15067718429969	SRR10102394-Soil	Soil		Soil
SRR10102394	1205	9	8.044348345051105	459.0	25.23182712639241	SRR10102394-Soil	Soil		Soil
SRR10102394	1205	10	8.097374131905335	466.0	24.29299156694604	SRR10102394-Soil	Soil		Soil
SRR10102394	1507	1	8.230880875316103	533.0	29.29316650403752	SRR10102394-Soil	Soil		Soil
SRR10102394	1507	2	8.159972545190307	513.0	28.55978437801809	SRR10102394-Soil	Soil		Soil
SRR10102394	1507	3	8.153374253330474	516.0	27.99148668780315	SRR10102394-Soil	Soil		Soil
SRR10102394	1507	4	8.14119462617968	529.0	28.81313721306837	SRR10102394-Soil	Soil		Soil
SRR10102394	1507	5	8.173778722582858	522.0	28.24698467579501	SRR10102394-Soil	Soil		Soil
SRR10102394	1507	6	8.185035196840024	505.0	28.22392237543979	SRR10102394-Soil	Soil		Soil
SRR10102394	1507	7	8.226740139680887	528.0	29.58993201552926	SRR10102394-Soil	Soil		Soil
SRR10102394	1507	8	8.213111735183507	527.0	28.41001533660171	SRR10102394-Soil	Soil		Soil
SRR10102394	1507	9	8.132554864367927	517.0	27.80133830532196	SRR10102394-Soil	Soil		Soil
SRR10102394	1507	10	8.19104252937757	517.0	28.64969628212881	SRR10102394-Soil	Soil		Soil
SRR10102394	1808	1	8.27189342804488	581.0	30.14486260776851	SRR10102394-Soil	Soil		Soil
SRR10102394	1808	2	8.253727970570234	568.0	30.05139258064988	SRR10102394-Soil	Soil		Soil
SRR10102394	1808	3	8.274761413759506	555.0	29.77870217305327	SRR10102394-Soil	Soil		Soil
SRR10102394	1808	4	8.295556354090218	576.0	30.63535344664372	SRR10102394-Soil	Soil		Soil
SRR10102394	1808	5	8.279700915285693	570.0	29.65227938787744	SRR10102394-Soil	Soil		Soil
SRR10102394	1808	6	8.269788879562014	559.0	29.51063050482882	SRR10102394-Soil	Soil		Soil
SRR10102394	1808	7	8.293241933119136	572.0	30.39594699332717	SRR10102394-Soil	Soil		Soil
SRR10102394	1808	8	8.35601567921467	594.0	31.91679258929041	SRR10102394-Soil	Soil		Soil
SRR10102394	1808	9	8.24958130151661	571.0	29.24942250309972	SRR10102394-Soil	Soil		Soil
SRR10102394	1808	10	8.298235602360913	575.0	29.70437616191524	SRR10102394-Soil	Soil		Soil
SRR10102394	2109	1	8.336796818899561	609.0	32.01170927056461	SRR10102394-Soil	Soil		Soil
SRR10102394	2109	2	8.331590514773586	608.0	31.08364385253255	SRR10102394-Soil	Soil		Soil
SRR10102394	2109	3	8.307570523907488	628.0	30.83286338785053	SRR10102394-Soil	Soil		Soil
SRR10102394	2109	4	8.312936501245277	591.0	30.32320473447699	SRR10102394-Soil	Soil		Soil
SRR10102394	2109	5	8.296275422413721	607.0	31.75874753620708	SRR10102394-Soil	Soil		Soil
SRR10102394	2109	6	8.317425028458677	611.0	31.24520864820137	SRR10102394-Soil	Soil		Soil
SRR10102394	2109	7	8.249245408315112	584.0	30.07715394745326	SRR10102394-Soil	Soil		Soil
SRR10102394	2109	8	8.275324466452611	608.0	30.55158784671523	SRR10102394-Soil	Soil		Soil
SRR10102394	2109	9	8.272986816681152	609.0	31.43200732146184	SRR10102394-Soil	Soil		Soil
SRR10102394	2109	10	8.25934858002404	596.0	30.80403933740971	SRR10102394-Soil	Soil		Soil
SRR10102394	2410	1	8.331528387406065	636.0	31.75420014878257	SRR10102394-Soil	Soil		Soil
SRR10102394	2410	2	8.32456382441208	630.0	32.35297556452919	SRR10102394-Soil	Soil		Soil
SRR10102394	2410	3	8.320828291891306	641.0	32.54410069096438	SRR10102394-Soil	Soil		Soil
SRR10102394	2410	4	8.439951284806035	652.0	32.63966414568011	SRR10102394-Soil	Soil		Soil
SRR10102394	2410	5	8.317216676825115	641.0	33.22690010741931	SRR10102394-Soil	Soil		Soil
SRR10102394	2410	6	8.357956878144268	649.0	32.86832369338558	SRR10102394-Soil	Soil		Soil
SRR10102394	2410	7	8.339993686284929	634.0	31.7593586170136	SRR10102394-Soil	Soil		Soil
SRR10102394	2410	8	8.370786504557406	637.0	31.95612741559255	SRR10102394-Soil	Soil		Soil
SRR10102394	2410	9	8.392083579567007	630.0	31.29132502183382	SRR10102394-Soil	Soil		Soil
SRR10102394	2410	10	8.407183151736646	645.0	33.1976249873368	SRR10102394-Soil	Soil		Soil
SRR10102394	2711	1	8.345893273433115	650.0	32.09704574504787	SRR10102394-Soil	Soil		Soil
SRR10102394	2711	2	8.437043576754386	683.0	34.13745348985535	SRR10102394-Soil	Soil		Soil
SRR10102394	2711	3	8.284050634139591	657.0	32.5193605715357	SRR10102394-Soil	Soil		Soil
